id,old_category,proposed_category,confidence,reason
a2487472-b353-40a4-a9cf-5a47519d9bff,"Fragrance Oils","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
89780c89-c34b-4f7b-b23a-b20e6f391e31,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
08e80b36-847f-4fe3-8e2d-a0c10ba0b617,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
3ace3bd9-fcc4-4486-b049-2cb0a40cabab,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
70edc4ab-abc5-4e4e-ac48-a40e0eab17f2,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
e67bbb06-1e2d-4094-8137-3676b5462655,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
f66c29e9-d295-4ef4-a867-b05686521dd1,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
66c6461d-cb71-4958-b63f-e92d805fa272,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
df0db78a-c103-48cd-9e4b-6e14527ea6d1,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
15b47005-1b2c-4cbd-be7a-4d1db812ab45,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
bd19c9c9-20bc-49f5-87ca-a55f9af0fae8,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
4b1126c4-93cd-4574-9294-47b1b1026b9a,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
6e390cc6-2301-4bb9-82cb-77b588d38370,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
c550a5c7-f9c0-48c8-a777-d4f194bc5088,"Pigments & Colors","Fragrance Oils","HIGH","Matched type Fragrance Oil"
1c71867c-aa2f-4fdf-911e-bcc969c037e4,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
2b17e0a7-0745-489c-901a-c280dc01ae5b,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
a52680d7-6fa3-449f-9d11-5bca4f49303d,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
78e33e4d-52cb-4cfd-8b7b-b5f27bb9cff5,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
56fd1b11-1699-467b-bca1-f85f7460d35e,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
bc46a005-220f-481b-8fa1-2196dedee0f1,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
343b1bc6-96b8-48de-9c14-e5791c72477f,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
c5263682-a2a5-4117-9635-719227df805c,"General Silicone Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
07fee4e6-7956-4fe2-8adc-9711a8a04858,"General Silicone Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
25bdd7e2-6b55-428a-ae7b-82252897fe82,"General Silicone Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
d2a4552a-727b-4bee-9ce7-7a923dfd0a8e,"Pigments & Colors","Containers & Packaging","HIGH","Matched type Bottle/Container"
a89b1bd2-680c-4b48-88e8-1f1289f7b352,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
4fb8f87d-81f2-49a3-a829-4dafbd914a7a,"Premium Bases & Waxes","Candle Making Accessories","HIGH","Matched type Wick/Tool"
c13f3351-7f45-4bff-b900-d7acd3baf6cb,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
ad5922ae-5345-4dac-bd69-e1f10f283b20,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
e922b9a7-c3c3-4706-b451-8bda75e872a1,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
679e9348-26f1-491e-8f3b-feb1789b2825,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
076bd502-97ce-4cf2-9d11-5c305f00a6c0,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
ba066f9a-ceb5-488d-9516-5bbd2095d46b,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
06953741-fe64-4a24-8c7d-2a7585540e70,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
7769a6a2-61ba-4987-8c10-de7d8d6a686d,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
b59ef2fe-a57a-48ad-adf9-b1ade6825f50,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
2e1cc246-8153-4c22-90c4-0adfa1648d78,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
ec95ad4c-6350-417c-bc61-8aed19a97f5f,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
db24e447-66e8-47fe-9911-c242aa5c3817,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
8d79172a-7f5c-43df-8e42-ae1d4c67541c,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
6ab8a0b7-46e2-4ae7-80b3-9dfd3f1228c6,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
c49aa766-bbd1-453f-90ef-cb7902175686,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
f6af49eb-e372-486b-a466-0729a3647071,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
21638762-45ad-4248-9042-ef358a20edbd,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
7e66b2c0-45a0-43a8-b05d-524cd9b0ceb5,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
327f18a9-d861-45e9-b8a3-7b54879ec6b6,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
4d3958fb-564e-4281-ad22-5b2d29949aff,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
cffa998b-888d-43f1-8dc9-3b9c24f4de82,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
b8646fad-a514-4906-a96e-91f9b9c6e13b,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
c504f622-a527-4e90-a56d-ae4fe6e77445,"Pigments & Colors","Containers & Packaging","HIGH","Matched type Bottle/Container"
f0871b3e-a6b3-403b-aeea-68a4e07e5532,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
f442118b-93bc-4010-a0ed-7bfd45198b87,"Containers & Packaging","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
84923411-11ac-44e8-b7e5-5b244ec85b78,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
3b1f029c-610b-4a93-89e9-7c5087966011,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
9f8d95f7-3ca3-48e7-9d53-c2eec4b2625e,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
82c5525a-f704-4515-8a1b-d8e63672b469,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
cb8a2343-1a80-4494-9f1f-2b414908d2bb,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
94b770e9-1544-4cd3-98ba-6fc6cc81e076,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
d91edc1d-ae31-42ea-836c-2e3584cb8c1f,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
493dba78-6e88-471b-ad9f-a2e47d019117,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
975d5894-9bc7-404b-b159-b72945b07f78,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
1ece02c8-c0c0-4990-8f98-adc082159433,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
23f4c344-5ffe-4172-945c-b8d10849de91,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
570251c9-45be-4eb6-86fc-d5e393c022a3,"General Silicone Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
6f6e8fec-c208-4df1-9c75-bc15e2dc5a67,"Pigments & Colors","Containers & Packaging","HIGH","Matched type Bottle/Container"
a85398a1-53b2-479a-bfe3-9ced13605c44,"Containers & Packaging","General Silicone Moulds","HIGH","Matched type General Mould"
5dc35039-e71e-4120-a3b6-d0ca593200bf,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
183471ad-f4b7-4f9e-90f2-cb119691847c,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
416c496d-8135-4cd6-99e4-31774dfbbe4d,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
8814bfbe-823b-408f-ac6c-45e53b89fa3b,"Containers & Packaging","General Silicone Moulds","HIGH","Matched type General Mould"
6e1496b5-bf02-4bdf-9e51-e8982a79a535,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
00aabbf9-2fe4-48a5-82b2-f3d8d94a0da5,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
0cc418bd-a521-4904-bf75-7fd4cc0fee84,"Fragrance Oils","Essential Oils","HIGH","Matched type Essential Oil"
d12ca4b7-e905-4edc-a7fa-7b09a165a823,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
94b5b336-479b-4db0-b72a-0e1e52b79988,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
bbd7b76a-8535-48d9-9fcf-8f68db62aa09,"Containers & Packaging","Candle & Pillar Moulds","HIGH","Matched type Candle Mould"
1709862f-3542-4ea4-bb2c-8635b6c8e3b8,"Soap & Bar Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
15f32071-5b5a-4c7b-a013-c0acd29827c1,"General Silicone Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
d98d6009-786c-40b9-9d88-0acdc39515d2,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
612822c0-423a-4de3-bb8e-9bce8f14bef0,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
f8edf66e-0ac5-4787-84a2-011bc458b575,"Eco-Resin & Stone Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
53e20e91-8a9e-41f4-b3f7-696cac1c27f0,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
b726a21b-a2e2-452f-a353-215ca45b59c4,"Premium Bases & Waxes","Candle Making Accessories","HIGH","Matched type Wick/Tool"
6fb8809c-f0b9-4b3d-989a-234c586b0ed8,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
d00c22d2-a252-46e4-a91d-eaf7749487bd,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
6d290616-a7c3-420d-b852-503527135d7c,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
e7b6f605-5046-4479-9522-9e22a3c93f39,"Containers & Packaging","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
e90ec3a9-fe5a-41fb-83f5-70418b52cf8c,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
5a5c8ff7-3c93-41e8-8909-fbc7cefd169d,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
8771b293-5a4c-4687-9664-95cc3d440541,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
245b937e-fcfb-4452-b994-41232d721a8f,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
66ff4c7b-fbc7-4e21-8dc8-0f56c158680c,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
50833cf4-b130-41e7-b8ce-62091edfe98c,"Containers & Packaging","General Silicone Moulds","HIGH","Matched type General Mould"
9a34c6ef-95d8-4ea5-a273-9cdcabf68b94,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
e576b0ef-dbf5-4a53-ac3b-ee19a41b0204,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
0d0c60a3-8047-4b2b-99ac-79c431cbe974,"Pigments & Colors","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
8cdca292-526c-4e8a-9047-de1e66168b67,"Candle & Pillar Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
2cb3097b-4fa9-498e-a96f-60db06887800,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
13096db4-b8b5-410b-b980-d2d8b2a9ad2b,"Food Safe Flavour Oil","General Silicone Moulds","HIGH","Matched type General Mould"
2b3223ec-007d-4963-bf63-40872358cbbf,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
27bd9b4e-7fa6-43ba-983a-b7f914a07e83,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
2671393b-90cf-4d22-a8be-51445e21e73e,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
96399d54-8826-49a1-99bd-80e23c814199,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
0d33af2d-7233-491c-ae76-9b96cebe7f3a,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
decf7ee1-01d6-4357-88bc-09f86e7b19de,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
5349183a-baf6-43f1-9c59-1e38131de563,"Soap & Bar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
b1046a97-2543-4a3b-86ab-e128d67f7384,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
0f46a23a-2557-46a1-9f12-1fc611b4875a,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
bc3c23a5-024b-4e19-8897-1207b33c5a9c,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
2dd5de59-92d6-40a1-9858-eb3f55a68589,"Containers & Packaging","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
228a6728-0c0f-4df8-9fed-47f5dfcfaa51,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
447e22cc-ea80-460c-88ea-b344862b1a5b,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
98dfa2c7-4d2f-4c51-a3c5-dad8b0b54260,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
6e942c8a-17fa-475a-bc6f-d1c66129a3af,"General Silicone Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
dfaafc0d-ae10-4a13-948d-c321e4f338a6,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
85808d5c-e1fb-43ee-abf6-d7be02085f7d,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
150365f7-24d2-40d1-b1ac-c063feb1b91a,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
fe1b5723-787f-4893-83a4-72136e180497,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
3d743baf-5f59-4b3f-a88f-07b314c1e296,"Containers & Packaging","General Silicone Moulds","HIGH","Matched type General Mould"
1dc9d87c-7488-47cd-aa03-a934416434fb,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
5d4a7a2e-1c9c-41ef-b80b-e6ecf4448d4d,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
dd3f4b72-c85d-4cda-9204-c9d7d44a51c9,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
ea235bd7-c54f-449e-a44a-6536602ba3af,"Containers & Packaging","General Silicone Moulds","HIGH","Matched type General Mould"
0c71a7f6-7687-4583-b8e6-ae057bfba439,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
f63a9660-03e8-477f-9471-f82e3b72c14a,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
5a7a8baf-f719-4ca2-88e0-ba765c94d66f,"Fragrance Oils","Essential Oils","HIGH","Matched type Essential Oil"
77818225-a90b-42c3-8d79-15a6a210bc17,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
d7afabf6-9f8b-4692-af06-c72b89f73c53,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
06845b23-e424-41fc-87c9-113ec66759bb,"Containers & Packaging","Candle & Pillar Moulds","HIGH","Matched type Candle Mould"
bfe2572b-a09a-446e-9d07-f36c23e7eec2,"Soap & Bar Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
be92ae48-0dd4-4470-bca6-b25e5d3fae2f,"General Silicone Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
2a6db03b-83e8-4824-ba0f-7643adcf7a12,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
caae138a-beb5-431c-aa47-28d1db3f6811,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
b2a201ce-5ebe-4da0-ba61-930b28f11865,"Eco-Resin & Stone Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
dda2a5f7-feb2-464f-9ede-adb5174b27ce,"Premium Bases & Waxes","Candle Making Accessories","HIGH","Matched type Wick/Tool"
8165ccd5-136e-4f42-a8c5-25ea33f32294,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
4f50fce6-9e61-4c3c-b4e1-3bbfabac7404,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
022430e8-5fd2-4801-92ab-be92e6857729,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
ad610e54-7a87-4863-8e53-3b71c8fd4b07,"Containers & Packaging","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
f2d66e11-1c68-450b-a1b8-644b8d6324d2,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
1183ddae-8135-44dd-a74d-f40055c02a30,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
a6029b24-7b3a-49ed-a9e1-60e74616eb24,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
4d2df72b-b3e5-47a4-8458-97e32cab8d37,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
f25abfd7-a48c-49f0-80a7-efcf375bfc78,"Containers & Packaging","General Silicone Moulds","HIGH","Matched type General Mould"
ff674a79-607b-4774-9961-61ba22751d72,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
1cd8946f-913d-425e-a806-a08f9cc2bce2,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
40fc8c83-b810-4042-b5bd-8cda2e44f614,"Pigments & Colors","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
f0a576b0-9ce7-4e45-ad67-2149dfacf98d,"Candle & Pillar Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
518b38cf-2046-4784-bd73-27c610f9f915,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
4be9490a-4aa7-4071-94c9-f5b2d93b8144,"General Silicone Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
845beaf5-d5d7-4367-957d-d0f7026704e6,"Food Safe Flavour Oil","General Silicone Moulds","HIGH","Matched type General Mould"
1364cef8-521d-4299-abba-b2813cb1345f,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
12c00b4d-ab60-4a20-9543-316a10d99dc9,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
d710baf5-0a81-4ce5-829f-e34543217cd0,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
ff7a44a9-800c-4acb-a457-842cc3208a68,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
17905208-e2c4-46e9-9950-a2d4e216371a,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
4a035fe1-e88c-4267-b466-fe4a09d76754,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
78e83ce8-7701-408a-88ed-8a65f023bca8,"Soap & Bar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
d7f478d8-3573-4dc9-b712-fc0dd79195f7,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
7a097c22-1294-40e0-aa00-15a215df0f75,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
5016c9ca-36e6-4a46-b5ae-1f1f4dc400f0,"General Silicone Moulds","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
95247d44-e7d1-4cd9-9431-3745e432478b,"Containers & Packaging","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
3c3e82ff-5e93-4d4f-be6c-7bd10bb6e78d,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
2850cbee-5da8-4392-a3e3-9bd23325f925,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
12e833c1-5667-489a-bcef-6f40d148388f,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
7ba56b50-dd47-4dad-984c-049a78eba324,"General Silicone Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
9f8a92c8-5c63-4af2-91f2-5d04a8e02a90,"Fragrance Oils","Containers & Packaging","HIGH","Matched type Bottle/Container"
7d6ca43a-b4aa-4328-98d2-9b797eb0dae2,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
9ea0a9c7-0bdf-4727-9a30-9da616f4fa20,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
065d2e5a-a906-4ec7-917f-3f14775a1967,"General Silicone Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
2433b885-1e58-4785-9c67-10d5ffd1bfd8,"Food Safe Flavour Oil","General Silicone Moulds","HIGH","Matched type General Mould"
5f714b95-ccc9-4f69-b8f6-4ae56bafb2cb,"Pigments & Colors","Containers & Packaging","HIGH","Matched type Bottle/Container"
5a2b6f7c-c382-4fb2-9202-1a322a65b3dd,"Containers & Packaging","General Silicone Moulds","HIGH","Matched type General Mould"
